Joule_heating,Points_0,Points_1,Points_2
3.38738,0.0214915,0.0106193,0.024011
3.3872,0.00639694,0.0105,0.025
3.38686,0.0168413,0.04,0.0238386
3.38683,0.0194989,0.0396708,0.0246549
3.38634,0.0201498,0.0393136,0.025
3.38594,0.0193485,0.0388133,0.025
3.38593,0.0100012,0.0398073,0.0240523
3.38591,0.00841783,0.0390104,0.0247219
3.38585,0.000690234,0.0185997,0.023426
3.38579,0.0236634,0.0114889,0.025
3.38554,0.0204497,0.0395,0.025
3.38547,0.0239689,0.0100235,0.0246515
3.38509,0.03,0.0233426,0.0245
3.38496,0.0224653,0.0109033,0.0244279
3.38473,0.0134756,0.0140131,0.025
3.38457,0.0141195,0.0387301,0.0241595
3.38438,0.00760312,0.01,0.0243484
3.38431,0.0296504,0.0257978,0.0249769
3.38409,0.000142822,0.0166123,0.0245006
3.38337,0.0230191,0.0101295,0.0242909
3.38324,0.0199448,0.0399801,0.0246395
3.38293,0.0297935,0.0217657,0.0249048
3.3829,0.0198441,0.0390969,0.025
3.38267,0.0296632,0.0259927,0.0249726
3.38265,0.000470005,0.0161585,0.0248254
3.38244,0.000330246,0.0158718,0.0249703
3.38236,0.0299045,0.0218591,0.0247939
3.38197,0.0295,0.0237202,0.025
3.3819,0.0295,0.0239181,0.025
3.38172,0.000706461,0.0158763,0.025
3.38162,0.00649267,0.0106725,0.025
3.3816,0.0104034,0.0102603,0.0233813
3.38149,0.000295013,0.0162441,0.0247739
3.38127,0.0299129,0.0263771,0.024782
3.38117,0.0168141,0.0115257,0.0235249
3.38103,0.0164081,0.0391796,0.0241756
3.38099,0.0085337,0.0104107,0.0240811
3.3808,0.000824563,0.0167925,0.024504
3.38076,0.0295,0.0235223,0.025
3.38034,0.0195743,0.04,0.0245
3.38021,0.03,0.0249366,0.0245
3.3802,-1.0842000000000001e-19,0.0335978,0.0245
3.37984,0.03,0.0230342,0.0245
3.37972,0.0295,0.0241161,0.025
3.37955,0.00336055,0.019694,0.0241532
3.37945,0.0122872,0.0109742,0.0233176
3.37918,0.0158153,0.0381293,0.0245824
3.37897,0.0295,0.0233244,0.025
3.37882,0.0190687,0.04,0.0243465
3.37866,0.0175393,0.0114003,0.0235354
3.37865,0.0210708,0.0118503,0.0244179
3.37806,0.00045206,0.0302174,0.0226086
3.37794,0.00817215,0.0395926,0.0246485
3.37792,0.00832901,0.010209,0.024084
3.3778,0.0295,0.024314,0.025
3.37766,0.0200353,0.0397177,0.0247852
3.37706,0.0112835,0.03775,0.0245809
3.37676,0.0120449,0.04,0.0236214
3.37632,0.0072929,0.0396654,0.0249718
3.3763,0.0122638,0.0113007,0.0234771
3.37609,0.00146485,0.0312431,0.0236543
3.37607,0.0298197,0.0265087,0.0248845
3.37543,0.00086884,0.0324272,0.0240126
3.37528,0.03,0.0250665,0.0245
3.37523,0.0233397,0.0101704,0.0244445
3.37523,0.0196312,0.0398112,0.0246125
3.37514,0.03,0.0252263,0.0245
3.37474,0.0178494,0.0398596,0.0241042
3.37471,0.00223261,0.0272872,0.0230244
3.37464,1.30473e-05,0.0163391,0.0246135
3.37442,0.0242447,0.0100874,0.0247824
3.37433,0.0207973,0.0132853,0.025
3.3742,0.0206251,0.0113664,0.0240953
3.37416,0.00669415,0.0100914,0.0247882
3.37412,0.00127295,0.0159022,0.025
3.37406,0.0187661,0.0103105,0.0231421
3.37355,0.0297965,0.0215809,0.0249026
3.37325,0.0299807,0.0260145,0.0246377
3.37318,0.0241267,0.0103384,0.0248117
3.37314,0.00160389,0.0241047,0.0224064
3.37265,0.0197735,0.011094,0.0237621
3.37261,0.0299802,0.0220822,0.0246394
3.37244,0.0102059,0.0396845,0.0240448
3.37205,0.00900674,0.04,0.0241943
3.37202,0.0299799,0.0222311,0.0246403
3.37193,0.0295,0.0245119,0.025
3.3716,0.0219012,0.0112603,0.0243804
3.37157,0.0298382,0.0239669,0.0246351
3.37151,0.00747803,0.01,0.0243884
3.37143,0.0112024,0.04,0.0237208
3.37141,0.00015326,0.0334806,0.0244542
3.37129,0.0299042,0.0216947,0.0247943
3.37099,0.0005,0.0157779,0.025
3.37087,0.00180726,0.0212092,0.023001
3.37071,0.0167934,0.0375116,0.025
3.37065,0.0207456,0.0104534,0.0236888
3.37056,0.019304,0.0398726,0.0244737
3.36992,0.00909036,0.039681,0.02431
3.36972,0.0130994,0.0394782,0.0237848
3.36968,0.00718864,0.0395,0.025
3.36954,0.0072609,0.01,0.0245
3.36949,0.00396867,0.0155905,0.025
3.36936,0.00054945,0.0334114,0.0245316
3.36922,0.0077193,0.0395467,0.0248116
3.36899,0.018673,0.0398616,0.0243028
3.36889,0.0295,0.0247098,0.025
3.36882,0.00392573,0.0334967,0.025
3.3688,0.00938081,0.0394185,0.0243277
3.36879,0.0164929,0.0382826,0.0245971
3.36876,0.0295,0.0231264,0.025
3.36853,0.0242088,0.0108699,0.025
3.36829,1.96763e-05,0.0337876,0.0246389
3.36813,0.0116922,0.0393998,0.0239215
3.36807,0.0102439,0.04,0.023887
3.36791,0.00880937,0.0120105,0.0244045
3.3678,0.00804825,0.0397767,0.0246301
3.36764,0.00771087,0.0108352,0.0245106
3.36745,0.0186062,0.0389923,0.0247027
3.36739,0.0189204,0.0390479,0.0247567
3.36693,0.0299806,0.0261651,0.0246381
3.36689,0.0078432,0.0145715,0.025
3.36687,0.0296653,0.0261932,0.0249719
3.36673,0.00790466,0.0399855,0.0246193
3.3667,0.0104095,0.0109625,0.0236717
3.36669,0.0195439,0.0388627,0.025
3.36668,0.00863211,0.0106884,0.0241188
3.36667,0.0296551,0.0218504,0.0249753
3.36624,0.00848574,0.04,0.0243589
3.3662,0.0295,0.0229285,0.025
3.36606,0.0203428,0.0399086,0.0247882
3.36592,0.0127354,0.0141086,0.025
3.36591,0.0184901,0.03984,0.024259
3.36548,0.0,0.0201054,0.0222487
3.36548,0.0147119,0.0111036,0.023171
3.36536,0.0125727,0.0397555,0.0236735
3.36533,0.0240996,0.0105437,0.0248503
3.36503,0.00812425,0.04,0.0245
3.36503,0.0189493,0.0393154,0.0246369
3.36488,0.0129089,0.0397177,0.0236714
3.36479,0.0295,0.0249078,0.025
3.36476,0.03,0.0229015,0.0245
3.3645,0.000417726,0.0176947,0.0238109
3.36399,0.03,0.0253834,0.0245
3.36398,0.03,0.0227503,0.0245
3.36379,0.0298136,0.0230288,0.0246864
3.36369,0.0299781,0.0263041,0.0246464
3.36366,0.0235267,0.0101529,0.0244964
3.36351,0.0171409,0.0111231,0.0233094
3.36347,0.0122322,0.0103782,0.0230088
3.36332,0.000369088,0.0181991,0.0234644
3.36314,0.0100058,0.0103799,0.0235264
3.3631,0.00793569,0.0101899,0.0242357
3.36306,0.0299762,0.0219401,0.0246524
3.36285,0.00710751,0.0101896,0.0246147
3.36279,0.029655,0.0216567,0.0249754
3.36259,0.00875804,0.039743,0.0243788
3.36207,0.000381293,0.0166964,0.0244752
3.36196,0.0198151,0.0395397,0.0247691
3.36185,0.0116877,0.0114332,0.0236102
3.36181,0.0179531,0.04,0.0240326
3.36166,0.0233821,0.01,0.0243595
3.36159,0.00828337,0.0104378,0.0241681
3.36148,0.00647328,0.0123142,0.025
3.36144,0.0297821,0.0247668,0.0246904
3.36123,0.00692605,0.0100206,0.0246421
3.36093,0.00456752,0.0317179,0.025
3.36088,0.00729108,0.0393163,0.025
3.36082,0.0229777,0.01,0.0241739
3.3606,0.0299305,0.0265145,0.0247543
3.36041,0.03,0.0255184,0.0245
3.36039,0.00146669,0.022291,0.0225224
3.36035,0.0299086,0.0215241,0.0247882
3.36021,0.000632078,0.032655,0.0240387
3.36021,0.00887344,0.0398428,0.0242951
3.36018,0.0295,0.0227306,0.025
3.36013,0.0100348,0.0386792,0.0244121
3.36011,0.00740176,0.0398187,0.0248853
3.3599,0.00524863,0.0157718,0.025
3.3597,0.0170163,0.0396485,0.024014
3.35957,0.0296438,0.0242339,0.0248132
3.35949,0.00116178,0.0170795,0.0243618
3.35949,0.00669696,0.0105516,0.0248596
3.35942,0.021952,0.0120047,0.0246597
3.35882,0.0161643,0.0397612,0.0238107
3.35854,0.0296658,0.0263982,0.0249717
3.35851,0.00749713,0.0388726,0.025
3.3584,0.03,0.0226075,0.0245
3.35826,0.00833214,0.01,0.0239616
3.35822,0.000145855,0.033146,0.0241643
3.35811,0.00776087,0.0380006,0.025
3.3581,0.0209265,0.0123423,0.0245682
3.35806,0.0298073,0.0213876,0.0248944
3.358,0.0295,0.0251057,0.025
3.35769,0.000248049,0.0337213,0.0246616
3.35756,0.0207467,0.0396656,0.0249718
3.35728,0.0193432,0.0106881,0.0234365
3.35718,0.0206389,0.0398068,0.0248948
3.35705,0.0132039,0.0116602,0.0235335
3.35704,0.0226114,0.0104106,0.0242421
3.35653,0.0192193,0.04,0.0243518
3.35616,0.0151587,0.0383961,0.0243465
3.35607,0.0200938,0.0399772,0.0246492
3.35597,0.0175888,0.04,0.0239414
3.35582,0.0298023,0.0244208,0.0246404
3.35558,0.0246062,0.0105,0.025
3.35537,0.0,0.0166478,0.0243653
3.35506,0.0179212,0.0394871,0.0242817
3.35492,0.0229967,0.0113155,0.0247054
3.35473,0.0295,0.0225327,0.025
3.35473,0.03,0.0256665,0.0245
3.35443,0.0183903,0.0394383,0.0244186
3.35428,0.0173122,0.037663,0.025
3.35424,0.0211671,0.0104406,0.0237824
3.35416,0.00739384,0.0391018,0.025
3.35406,0.00128974,0.0165019,0.0246695
3.35405,0.0181355,0.0380335,0.025
3.35387,0.0295,0.0253036,0.025
3.35383,0.000503116,0.0323987,0.0238009
3.35382,0.03,0.0224577,0.0245
3.35371,0.00386855,0.0250783,0.0242341
3.35357,0.0226865,0.0125406,0.025
3.3534,0.0296598,0.0214608,0.0249738
3.35313,0.00763565,0.0397047,0.024795
3.353,0.0295,0.0223347,0.025
3.35279,0.000285483,0.0332485,0.024302
3.35273,0.0181682,0.0398661,0.0241417
3.35234,0.00777219,0.0399782,0.024646
3.35226,0.0082884,0.03987,0.024477
3.35198,0.00804797,0.0109746,0.0243922
3.35182,0.0298034,0.0237442,0.0246338
3.35155,0.00789394,0.01,0.0241596
3.3515,0.012088,0.0394416,0.0238378
3.35135,0.00713095,0.01,0.0245
3.35134,0.0138572,0.0394943,0.0237455
3.35108,0.0147503,0.038898,0.0240694
3.35079,0.029914,0.0266508,0.0247804
3.35052,0.0296168,0.0248106,0.0248437
3.35044,0.0100677,0.0377146,0.0246574
3.35016,0.0206476,0.0395,0.025
3.35006,0.00732288,0.0103212,0.0245388
3.35002,0.000175926,0.0159731,0.0248808
3.34997,0.000223638,0.0325061,0.0237165
3.3499,0.0298055,0.0267159,0.0248958
3.34984,0.00995051,0.04,0.0239224
3.34979,0.0093367,0.0112989,0.0240585
3.34958,0.029844,0.0246128,0.0245824
3.34928,0.016715,0.0393963,0.0240702
3.34899,0.0,0.0329963,0.0239448
3.34859,0.0181272,0.04,0.0240533
3.34839,0.03,0.0258014,0.0245
3.348,0.03,0.0242789,0.024379
3.34791,0.03,0.0245578,0.0243758
3.34769,0.0169984,0.0388928,0.0243655
3.34734,0.00354002,0.0218413,0.0239795
3.34733,0.0298062,0.0234651,0.0246283
3.34697,0.0228003,0.0103634,0.0242769
3.34697,0.0296262,0.0237148,0.0248054
3.34696,0.0241123,0.0110738,0.025
3.34686,0.0110307,0.0384407,0.0243316
3.34682,0.00911304,0.0365904,0.025
3.34675,0.000929716,0.0327336,0.0241763
3.34653,0.000895846,0.0163717,0.024704
3.34632,0.0234562,0.0118832,0.025
3.34618,0.0299759,0.0217953,0.0246535
3.34577,0.00277516,0.0293761,0.0237332
3.34569,0.0298331,0.0253121,0.0246418
3.34566,0.0295,0.0255016,0.025
3.34535,0.0200489,0.0390998,0.025
3.3451,0.00704724,0.0110331,0.0247699
3.34498,0.0197314,0.04,0.0245
3.34491,0.0203483,0.0393129,0.025
3.34469,0.0179787,0.0391191,0.0244577
3.34445,0.029667,0.0212602,0.0249713
3.34413,0.0198052,0.0398655,0.0245962
3.34409,0.0295,0.0221368,0.025
3.34407,0.00672068,0.0103285,0.0247978
3.34397,0.0212003,0.0111976,0.0241273
3.3439,0.03,0.022305,0.0245
3.3437,0.0195028,0.0391526,0.0248259
3.34363,0.00885355,0.04,0.0242057
3.34337,0.0186742,0.04,0.0241848
3.34322,0.0,0.0335208,0.0243523
3.34314,0.0298006,0.023204,0.024634
3.34291,0.00160297,0.0163279,0.0247517
3.34277,0.0191362,0.0394855,0.0245724
3.34261,0.00077651,0.0336739,0.0247151
3.34235,0.00280585,0.0156126,0.025
3.34227,0.00110629,0.030797,0.0232181
3.34216,0.0296427,0.0252159,0.0248272
3.34215,0.00853586,0.0387153,0.0246969
3.34207,0.00891156,0.0109491,0.0240701
3.34205,0.00163507,0.0327825,0.0243856
3.34201,0.0296409,0.0235132,0.0247842
3.34181,0.0194095,0.0121489,0.024179
3.34173,0.0075195,0.0385314,0.025
3.34164,0.00709023,0.0396655,0.0249718
3.34155,-1.0842000000000001e-19,0.0337277,0.0245
3.34148,0.03,0.0259522,0.0245
3.34127,0.0075471,0.0399118,0.0247836
3.34126,0.0160029,0.04,0.0236393
3.34119,0.03,0.0235534,0.0243682
3.34118,0.0298173,0.0251309,0.0246306
3.34093,0.029981,0.0264443,0.0246365
3.34084,0.03,0.0237029,0.0243683
3.34079,0.00894074,0.0394668,0.0243908
3.34076,0.0297912,0.0249512,0.0246426
3.34067,0.00870585,0.03819,0.0247524
3.34035,0.000199646,0.0341063,0.0248997
3.33982,0.000430821,0.0173284,0.0240217
3.33978,0.0296412,0.0246301,0.0247855
3.33975,0.00110143,0.0312054,0.0234009
3.33965,0.000766822,0.0172085,0.0241956
3.33957,0.0200126,0.0108031,0.0236282
3.33943,0.0296662,0.0265999,0.0249716
3.3394,0.00460004,0.0266196,0.025
3.33867,0.00469213,0.0238848,0.025
3.33866,0.00865186,0.0102228,0.0239003
3.33864,0.0173529,0.04,0.0238635
3.33827,0.0299249,0.0213438,0.0247636
3.33815,0.0,0.0327877,0.0237663
3.33814,0.0103308,0.012379,0.0241898
3.33809,0.03,0.0239933,0.0243435
3.33807,0.000789537,0.0315245,0.0233978
3.33796,0.0298067,0.0228361,0.0246565
3.33788,0.00204012,0.0157111,0.025
3.33786,0.03,0.0238394,0.0243529
3.33785,0.00208257,0.016783,0.0245669
3.33784,0.03,0.0241505,0.0243452
3.33778,0.0219044,0.01,0.0237609
3.33776,0.00840715,0.0118274,0.0244287
3.33768,0.0296237,0.0239989,0.0247836
3.33746,0.03,0.0244208,0.0243496
3.33721,0.000459302,0.0317689,0.0233523
3.33696,0.0163127,0.04,0.0236761
3.33696,0.00630633,0.0103394,0.0249735
3.3368,0.000473152,0.0335855,0.0245884
3.33677,0.00096837,0.0174046,0.0241214
3.33649,0.00842732,0.0396975,0.02447
3.33623,0.0202682,0.0396969,0.0248038
3.33604,0.0153669,0.0391279,0.023992
3.33601,0.0297845,0.0241592,0.0246069
3.33587,0.0299141,0.0268041,0.0247803
3.33582,0.0232508,0.0103497,0.0244353
3.33565,0.0299761,0.0216447,0.0246528
3.33562,0.000340355,0.0341994,0.0249738
3.33558,0.0090585,0.0382014,0.0246763
3.33554,0.0119145,0.0396986,0.0237165
3.33523,0.0298187,0.026925,0.0248853
3.33523,0.0147246,0.0382467,0.0243427
3.33515,0.0295987,0.0233213,0.0248167
3.33501,0.03,0.023418,0.0243589
3.33499,0.019149,0.0385112,0.025
3.33489,0.00802225,0.0115127,0.024482
3.33406,0.03,0.0249984,0.0243808
3.33394,0.0296251,0.0231053,0.0248021
3.33377,0.0181561,0.0125079,0.0241798
3.33299,0.0181586,0.0396474,0.0242225
3.33291,0.0104909,0.0396636,0.0239418
3.33264,0.0228678,0.0108177,0.024466
3.33262,0.00880169,0.0384709,0.0246707
3.33253,0.0235745,0.0105322,0.0246202
3.33229,0.00890123,0.0145659,0.025
3.33218,0.00788399,0.0120187,0.0245879
3.33216,0.0200664,0.039496,0.0248189
3.33211,0.0295,0.0219389,0.025
3.33206,0.0193669,0.0136759,0.025
3.33197,0.0116211,0.0396986,0.0237469
3.33176,0.00141162,0.033485,0.0246875
3.33148,0.0138211,0.0365931,0.025
3.33141,0.03,0.0246993,0.024345
3.33137,0.0221735,0.01,0.0238447
3.33136,0.0168091,0.0127773,0.0242033
3.33132,0.0299781,0.0214955,0.0246462
3.33085,0.000440198,0.033126,0.0242412
3.33068,0.0193658,0.04,0.0243595
3.33059,0.0,0.0172304,0.0238855
3.33059,0.0231187,0.0103116,0.0243567
3.33051,0.000900218,0.0341159,0.025
3.33015,0.0295,0.0256995,0.025
3.32995,0.0192623,0.0103696,0.0232153
3.32995,0.00807061,0.039038,0.0247489
3.32981,0.0295921,0.0244431,0.0248054
3.32957,-1.0842000000000001e-19,0.0163986,0.0245
3.32947,0.00790749,0.0372953,0.025
3.32937,0.0177821,0.04,0.0239425
3.32935,0.03,0.0232702,0.0243553
3.32928,0.00155122,0.0206327,0.0229397
3.32923,8.16022e-05,0.0161275,0.0247738
3.32911,0.000419957,0.0340014,0.0248466
3.3291,0.0105449,0.0392849,0.0240786
3.32904,0.0134702,0.0380785,0.0243416
3.3285,0.0218299,0.0106281,0.0240412
3.32837,0.029981,0.0265903,0.0246364
3.32816,0.03,0.0231201,0.0243643
3.32811,0.00324432,0.0248634,0.0236204
3.32738,0.03,0.0248635,0.024347
3.32723,0.0241242,0.0100213,0.0246444
3.3272,0.00642381,0.0116993,0.025
3.32707,0.000693909,0.0174418,0.0240134
3.32691,0.03,0.0221508,0.0245
3.32679,0.0226384,0.0116037,0.0246592
3.32645,0.00582205,0.0144278,0.025
3.3264,0.00640997,0.0101943,0.0248957
3.32612,0.000705616,0.0310543,0.0230789
3.32611,0.015634,0.0104093,0.0227509
3.32608,0.03,0.0229677,0.0243751
3.32599,0.0126978,0.0115368,0.0234735
3.32588,0.000346427,0.0334516,0.0244403
3.32547,0.00833713,0.04,0.0243578
3.32545,0.0100453,0.011268,0.0238286
3.32525,0.03,0.0261138,0.0245
3.32517,0.0188431,0.0398344,0.024291
3.32516,0.0295,0.0258974,0.025
3.32487,0.00856785,0.0395757,0.0244482
3.32465,0.000207452,0.0328443,0.0239112
3.3245,0.0168233,0.0107296,0.0230014
3.32434,0.0198389,0.0393168,0.0248154
3.32406,0.0146492,0.0367261,0.025
3.3238,0.0157825,0.0396997,0.0237377
3.32372,0.00156516,0.0253407,0.0222706
3.32347,0.00713383,0.0104679,0.0246213
3.32337,0.0,0.0229505,0.0213018
3.32325,0.03,0.0220125,0.0245
3.32324,0.0125282,0.0131077,0.0243198
3.32296,0.0199867,0.0398412,0.0246286
3.3229,0.0246999,0.0103327,0.0249712
3.32269,0.0196594,0.0396128,0.0246312
3.32239,0.0245072,0.0106847,0.025
3.32211,0.00774696,0.0393227,0.0247898
3.32209,0.0296652,0.0268032,0.0249719
3.32209,0.0164372,0.0394116,0.0239731
3.32178,0.0296619,0.0223617,0.0247986
3.32158,0.0296292,0.0226399,0.0248115
3.32136,0.0298206,0.0211729,0.0248837
3.32132,0.0205299,0.0399213,0.0247692
3.32087,0.0151725,0.0387685,0.0241202
3.32055,0.0194817,0.039875,0.0244449
3.32022,0.0299792,0.0267343,0.0246428
3.32012,0.0297965,0.0225962,0.0246476
3.32006,0.03,0.0262437,0.0245
3.31979,0.00515997,0.0195416,0.025
3.3197,0.0107291,0.0397697,0.0238322
3.31928,0.0197441,0.0388116,0.025
3.31918,0.0192947,0.0390187,0.0247919
3.31908,0.03,0.0251431,0.0243474
3.31907,0.00033377,0.0168109,0.0243207
3.31894,0.000286715,0.0330978,0.0241348
3.31868,0.00675039,0.0107539,0.0248263
3.31862,0.00812939,0.0398812,0.02449
3.31858,0.0141686,0.039184,0.0238517
3.31853,0.00808726,0.0103557,0.0241668
3.31843,0.00699072,0.0395,0.025
3.31833,0.0202458,0.0399767,0.024651
3.31826,0.02993,0.0269439,0.0247552
3.31806,0.00317695,0.0319421,0.0244625
3.31789,0.03,0.0254464,0.0243834
3.31747,0.00618435,0.0132573,0.025
3.31743,0.0063904,0.0108503,0.025
3.31739,0.0216013,0.0115455,0.0243426
3.31731,0.0295,0.0260953,0.025
3.31684,0.0231616,0.01,0.0241973
3.31636,0.03,0.0228282,0.0243711
3.31607,0.0237199,0.0101385,0.0244944
3.31596,0.00115517,0.0193322,0.0231851
3.31509,9.01853e-05,0.0340184,0.0247864
3.31472,0.0142821,0.04,0.0234543
3.31458,0.0161072,0.0391816,0.0240249
3.31406,0.0235299,0.01,0.0243583
3.31406,0.0236642,0.01,0.0243948
3.31405,0.0134419,0.0393795,0.0237422
3.31392,0.0198715,0.04,0.0245
3.3139,0.0296106,0.0228649,0.0247906
3.31381,0.0132802,0.0109912,0.0231105
3.31364,0.020267,0.0104842,0.0234962
3.31317,0.03,0.0253027,0.0243492
3.31295,0.00871217,0.0393853,0.0244457
3.3127,0.0295,0.021741,0.025
3.31264,0.0297989,0.0271218,0.0249008
3.31242,0.0205466,0.0393132,0.025
3.3123,0.00764744,0.0105564,0.0244076
3.31193,0.0144003,0.0394733,0.0237133
3.31116,0.00171105,0.0193814,0.023416
3.31087,0.0299115,0.0270791,0.0247841
3.3107,0.00736714,0.0101628,0.0244213
3.31062,0.00773046,0.0101845,0.024259
3.31059,0.029795,0.0257189,0.0246377
3.3103,0.0148818,0.04,0.0234789
3.3103,0.000630435,0.0166199,0.0244898
3.31012,0.0169981,0.0392558,0.0241305
3.30989,0.0295,0.021543,0.025
3.30984,0.0188297,0.04,0.0241731
3.30973,0.000689262,0.0341983,0.025
3.30947,0.00639029,0.0111807,0.025
3.30944,0.0120107,0.0107261,0.0231424
3.30942,0.0126479,0.04,0.0234695
3.30935,0.00957832,0.038057,0.0245854
3.30929,0.000430999,0.016947,0.0242371
3.30918,0.0115995,0.0387589,0.0241055
3.30914,0.0202011,0.011069,0.0237641
3.30895,0.03,0.0263736,0.0245
3.30884,0.0117364,0.0382029,0.0243016
3.30878,0.0189636,0.0396634,0.0243853
3.30841,0.000515022,0.0167807,0.0243677
3.30836,0.00911952,0.0398399,0.0241497
3.30829,0.0296654,0.0210566,0.0249719
3.30807,0.000701212,0.0178159,0.023757
3.30798,0.00158378,0.0157192,0.025
3.30768,0.0202437,0.0390991,0.025
3.30754,0.0238829,0.01,0.0245
3.30749,0.00929692,0.0102904,0.0236421
3.30737,0.00800131,0.0395116,0.0246385
3.30724,0.000299708,0.0165188,0.0244974
3.30682,0.0208509,0.0398181,0.0248858
3.30677,0.00709268,0.0393166,0.025
3.3067,0.00750978,0.0395144,0.0248207
3.30648,0.0299867,0.0213674,0.0246146
3.30642,0.00334252,0.0308697,0.0242828
3.30629,0.00216842,0.0198254,0.0234769
3.30613,0.03,0.0255785,0.0243574
3.3061,0.03,0.0218826,0.0245
3.30591,0.0296195,0.0254015,0.0247815
3.30589,0.0184343,0.0396439,0.0242504
3.30572,0.00719405,0.0398054,0.0248959
3.30568,0.0128481,0.0387529,0.0240231
3.30558,0.00868725,0.0398374,0.0242833
3.30556,0.0296056,0.0250116,0.0247633
3.30543,0.03,0.0226864,0.0243537
3.30512,0.0195081,0.04,0.0243602
3.30492,0.00730433,0.0388186,0.025
3.30457,0.0221933,0.0106753,0.0241478
3.30424,0.0296164,0.0257952,0.0248247
3.30396,0.0100018,0.0117014,0.0239652
3.30382,0.0209546,0.0107639,0.0238097
3.30378,0.0151124,0.0394343,0.0237683
3.30363,0.0295,0.0262933,0.025
3.30354,0.0197185,0.0391646,0.0248171
3.30345,0.0074652,0.0396795,0.0248077
3.3033,0.0011002,0.0336735,0.0247169
3.30328,1.83718e-05,0.0161979,0.0246343
3.30276,0.0299052,0.0272355,0.0247929
3.30262,0.0075515,0.0103612,0.0243872
3.3025,0.00733807,0.01,0.0243577
3.30232,0.011086,0.0126996,0.0241807
3.30189,0.0298533,0.02335,0.0244643
3.30183,0.00629414,0.0106753,0.025
3.30163,0.0296633,0.0270011,0.0249726
3.30144,0.00677868,0.0100209,0.0246432
3.30142,0.0005,0.0342934,0.025
3.30134,0.0208456,0.0395,0.025
3.30128,0.0159732,0.0370117,0.025
3.30057,0.0108042,0.04,0.0236862
3.30056,0.0183086,0.0387794,0.024624
3.30048,0.0298703,0.0246314,0.0244266
3.30032,0.00719651,0.0391074,0.025
3.30029,0.00869027,0.04,0.0242011
3.30015,0.0209455,0.0396631,0.0249727
3.29988,0.0298326,0.0261828,0.0246378
3.29986,0.00796977,0.04,0.0245
3.29983,0.0297952,0.0259588,0.0246445
3.29925,0.0298116,0.0221085,0.0246472
3.29893,0.014758,0.03957,0.0236661
3.29843,0.0299306,0.0211754,0.0247541
3.2984,0.018544,0.0380406,0.025
3.2984,0.00342223,0.0235352,0.0237361
3.29839,0.0298773,0.0235338,0.0244178
3.29813,0.0156928,0.04,0.0235358
3.29813,0.0125683,0.0393741,0.0237522
3.29774,0.01994,0.0388583,0.025
3.29773,0.0298596,0.0244708,0.024426
3.29747,0.0,0.0308867,0.0224927
3.29743,0.00122018,0.0341616,0.025
3.29728,0.000123791,0.0164359,0.024486
3.29708,0.0299811,0.0268803,0.0246362
3.29635,0.03,0.0225393,0.0243435
3.29632,0.0296258,0.0220844,0.0248121
3.29625,0.03,0.0257254,0.0243589
3.29615,0.0295,0.0213451,0.025
3.29597,0.0240423,0.0113955,0.025
3.29585,0.0293138,0.0236249,0.025
3.29573,0.00762718,0.0399769,0.0246502
3.29549,0.00817762,0.0393234,0.0246081
3.29535,0.00929366,0.0398132,0.0240951
3.29532,0.03,0.0217527,0.0245
3.2952,0.0297932,0.0273033,0.024905
3.29459,0.00949891,0.0397377,0.0240722
3.29425,0.0207133,0.0399141,0.0247802
3.29399,0.0298603,0.0241321,0.0244117
3.29397,0.0293136,0.0240204,0.025
3.29394,0.0116114,0.04,0.0235548
3.29325,0.0086695,0.0125706,0.0244605
3.29305,0.00619901,0.0105,0.025
3.29301,0.0,0.0164831,0.0243728
3.293,0.0161191,0.0394793,0.0238446
3.29293,0.0170819,0.0382185,0.0246125
3.29271,0.000475802,0.0320813,0.0234819
3.29269,0.00143572,0.0183351,0.0237105
3.29259,0.00656691,0.0103937,0.0248165
3.29253,0.0194304,0.0395179,0.0245606
3.29245,0.00960752,0.0387838,0.0243709
3.29223,0.03,0.0215968,0.0245
3.2922,0.00529554,0.0184516,0.025
3.29217,0.0295,0.0264912,0.025
3.29162,0.0298023,0.0209515,0.0248983
3.29118,0.03,0.0265186,0.0245
