Points_0,Points_1,Points_2,Temperature
0.000199176,0.0120454,0.0248994,50.0192
0.000194034,0.0132364,0.0248955,50.6434
0.000194057,0.013628,0.0248955,50.8696
0.000201118,0.0140002,0.0249008,51.0844
0.000175944,0.0143793,0.0248808,51.3083
0.000176768,0.0147905,0.0248815,51.5551
0.000201833,0.0151782,0.0249014,51.8002
0.00019232,0.0155554,0.0248941,52.0303
0.000175926,0.0159731,0.0248808,52.2882
0.000195303,0.0163985,0.0248964,52.5633
0.000182189,0.0167671,0.024886,52.7828
0.000194585,0.017138,0.0248959,53.012
0.000188093,0.0175558,0.0248908,53.2584
0.000192867,0.0179609,0.0248945,53.5058
0.000199224,0.018345,0.0248994,53.7237
0.000191806,0.018723,0.0248937,53.9474
0.000178098,0.019119,0.0248826,54.1486
0.000201523,0.0195049,0.0249011,54.3575
0.000187305,0.0198837,0.0248902,54.539
0.000194033,0.0203103,0.0248955,54.7382
0.000176027,0.0207101,0.0248808,54.9109
0.000176143,0.0211255,0.0248809,55.0801
0.000200691,0.0215041,0.0249005,55.2241
0.000176671,0.0218807,0.0248814,55.3483
0.000195663,0.0222636,0.0248967,55.4731
0.000195438,0.0226646,0.0248965,55.5848
0.000177654,0.0230518,0.0248822,55.6724
0.000193217,0.0234484,0.0248948,55.7659
0.00016401,0.0238934,0.0248703,55.8396
0.000201056,0.02423,0.0249008,55.8806
0.000176898,0.0246393,0.0248816,55.9127
0.00019807,0.0250599,0.0248985,55.9277
0.000196824,0.0254044,0.0248976,55.9317
0.000190523,0.0258114,0.0248927,55.9027
0.000177279,0.0262205,0.0248819,55.87
0.000201793,0.0266085,0.0249013,55.82
0.000192183,0.02699,0.024894,55.7618
0.000192337,0.0273964,0.0248941,55.6783
0.000195682,0.0277832,0.0248967,55.5825
0.000195481,0.028187,0.0248966,55.4667
0.000191781,0.0285653,0.0248937,55.3411
0.000177112,0.0289725,0.0248818,55.1893
0.000196151,0.0293693,0.0248971,55.0322
0.000197228,0.0297745,0.0248979,54.8564
0.000178532,0.0301738,0.024883,54.661
0.000191278,0.030575,0.0248933,54.455
0.000200841,0.0309428,0.0249006,54.2552
0.00017552,0.0313208,0.0248804,54.0425
0.000176682,0.0317295,0.0248814,53.7893
0.000194384,0.0321157,0.0248957,53.558
0.000190023,0.0325142,0.0248923,53.2999
0.000181976,0.0329198,0.0248858,53.0319
0.000192886,0.0333406,0.0248946,52.7586
0.00019355,0.0337262,0.0248951,52.4972
0.000199646,0.0341063,0.0248997,52.2398
0.000193179,0.0344903,0.0248948,51.9905
0.000178355,0.034895,0.0248828,51.7098
0.000200156,0.0352777,0.0249001,51.4644
0.000174974,0.0356557,0.0248799,51.2142
0.000174823,0.0360665,0.0248798,50.9511
0.00017598,0.0364846,0.0248808,50.692
0.000197826,0.0368775,0.0248984,50.4599
0.000184289,0.0372766,0.0248877,50.2287
0.000191405,0.0376873,0.0248934,49.9977
0.000201427,0.0380715,0.0249011,49.7977
0.000206332,0.0384254,0.0249047,49.6272
0.00020592,0.0387539,0.0249044,49.4784
0.000200918,0.0390716,0.0249007,49.3531
8.69832e-05,0.0391267,0.0247818,49.29
0.000100605,0.0394007,0.0248008,49.2097
9.34527e-05,0.0388251,0.0247911,49.4107
9.39144e-05,0.038512,0.0247917,49.5499
9.29871e-05,0.0381849,0.0247904,49.706
8.45556e-05,0.0376124,0.0247782,50.0029
8.84125e-05,0.0367973,0.0247839,50.4767
8.13021e-05,0.0363571,0.0247733,50.7421
6.45968e-05,0.0360656,0.0247458,50.9137
6.42675e-05,0.0356446,0.0247452,51.1805
8.86145e-05,0.0353574,0.0247842,51.3844
8.45578e-05,0.0350414,0.0247782,51.5864
8.42334e-05,0.034758,0.0247777,51.7761
8.7811e-05,0.0341977,0.024783,52.1546
8.7861e-05,0.0338393,0.0247831,52.3946
8.26393e-05,0.0332851,0.0247753,52.7667
7.79219e-05,0.0330026,0.024768,52.9505
8.22211e-05,0.0324401,0.0247747,53.3212
8.69389e-05,0.0320217,0.0247817,53.5903
6.58034e-05,0.0317317,0.0247479,53.7538
8.13144e-05,0.0314451,0.0247733,53.9378
8.34316e-05,0.031177,0.0247765,54.0931
9.04024e-05,0.0308575,0.0247868,54.2815
8.13346e-05,0.0303223,0.0247733,54.5617
8.43369e-05,0.0291184,0.0247779,55.1079
8.07783e-05,0.0288272,0.0247725,55.2231
8.84409e-05,0.0282815,0.0247839,55.4174
6.45449e-05,0.0279854,0.0247457,55.4877
8.9279e-05,0.027682,0.0247851,55.59
9.19085e-05,0.0266937,0.0247889,55.7969
8.51416e-05,0.0263643,0.0247791,55.833
8.28733e-05,0.0260839,0.0247757,55.8614
8.19549e-05,0.0247917,0.0247743,55.8931
8.30495e-05,0.0244838,0.024776,55.8702
6.10708e-05,0.0236412,0.0247395,55.7479
8.96043e-05,0.0215901,0.0247856,55.2329
8.78018e-05,0.0221654,0.024783,55.4236
6.45063e-05,0.0218784,0.0247457,55.3145
8.36539e-05,0.0212752,0.0247769,55.1113
8.14403e-05,0.0210023,0.0247735,55.006
8.31767e-05,0.0205713,0.0247761,54.8255
8.31965e-05,0.0202459,0.0247762,54.686
9.05461e-05,0.0195804,0.024787,54.3739
8.47942e-05,0.0192579,0.0247786,54.1965
8.36598e-05,0.0189778,0.0247769,54.0463
9.06223e-05,0.0182568,0.0247871,53.6444
8.16022e-05,0.0161275,0.0247738,52.3552
8.10164e-05,0.0158181,0.0247729,52.1621
9.12897e-05,0.0152601,0.024788,51.8208
8.40957e-05,0.0149316,0.0247775,51.6136
8.21668e-05,0.0146564,0.0247746,51.4451
6.45827e-05,0.0143684,0.0247458,51.2624
8.95872e-05,0.0140785,0.0247856,51.0954
8.812e-05,0.0137392,0.0247835,50.8996
8.42252e-05,0.0131748,0.0247777,50.575
9.12548e-05,0.0117711,0.024788,49.8536
6.64545e-05,0.0114684,0.0247491,49.7038
8.88403e-05,0.0111715,0.0247845,49.6016
8.44654e-05,0.0107362,0.0247781,49.46
8.78272e-05,0.0233453,0.024783,55.7091
6.83324e-05,0.030174,0.0247523,54.6293
8.42306e-05,0.0231851,0.0247777,55.6844
0.000106695,0.0123503,0.0248087,50.1392
0.000578563,0.0103663,0.0249818,49.52
0.000361394,0.0101871,0.02489,49.4244
0.000181337,0.0100667,0.0247495,49.3429
0.000189337,0.0100163,0.0246266,49.3061
0.000509994,0.0100184,0.0246343,49.376
0.000806322,0.0100174,0.0246308,49.4644
0.00110195,0.0100208,0.0246427,49.5831
0.00140446,0.0100202,0.0246405,49.7066
0.00169986,0.0100223,0.0246477,49.8362
0.00199228,0.0100193,0.0246377,49.9625
0.00228719,0.0100192,0.0246371,50.0874
0.00256104,0.0100131,0.0246136,50.1893
0.00283681,0.0100136,0.0246157,50.3088
0.00312309,0.0100181,0.0246331,50.4341
0.00342863,0.0100192,0.0246371,50.5525
0.00369112,0.0100196,0.0246386,50.6517
0.00400163,0.0100196,0.0246387,50.7691
0.00429396,0.0100167,0.0246282,50.8681
0.00457633,0.0100205,0.0246416,50.9741
0.00486417,0.0100161,0.024626,51.0629
0.00515288,0.0100171,0.0246296,51.1614
0.00545715,0.0100194,0.0246378,51.267
0.00572418,0.0100194,0.0246381,51.3542
0.00603935,0.0100215,0.0246449,51.458
0.0063345,0.0100129,0.0246128,51.5335
0.0066217,0.0100216,0.0246454,51.6439
0.00692605,0.0100206,0.0246421,51.7281
0.00720416,0.0100125,0.0246112,51.7915
0.007496,0.0100187,0.0246354,51.8833
0.00775823,0.0100181,0.0246333,51.9516
0.0080259,0.0100205,0.0246418,52.0312
0.00833507,0.01002,0.0246401,52.0993
0.0086285,0.0100167,0.0246281,52.1623
0.00891409,0.0100196,0.0246385,52.2303
0.00920813,0.0100165,0.0246275,52.2881
0.00946985,0.010012,0.0246091,52.3227
0.00976387,0.0100194,0.024638,52.3937
0.0100327,0.0100195,0.0246384,52.4381
0.0103396,0.0100201,0.0246403,52.4826
0.010642,0.0100169,0.024629,52.5136
0.0109379,0.0100207,0.0246425,52.5564
0.0112292,0.0100168,0.0246285,52.5758
0.0115213,0.0100189,0.0246361,52.6142
0.0118093,0.0100161,0.0246258,52.6208
0.0120837,0.0100167,0.0246281,52.6386
0.0123737,0.0100199,0.0246396,52.6657
0.0126733,0.010017,0.0246294,52.662
0.0129595,0.0100195,0.0246384,52.6686
0.0132631,0.0100216,0.0246454,52.6805
0.0135576,0.0100165,0.0246276,52.6573
0.0138347,0.0100173,0.0246305,52.6526
0.0141376,0.0100192,0.0246373,52.6477
0.0144088,0.0100212,0.0246442,52.6394
0.0146977,0.0100232,0.0246507,52.6212
0.0149952,0.0100132,0.0246141,52.5731
0.0153003,0.01002,0.0246401,52.5645
0.0155792,0.0100187,0.0246355,52.5383
0.0158544,0.0100228,0.0246491,52.5168
0.0161705,0.0100178,0.0246322,52.4722
0.0164542,0.0100185,0.0246347,52.4383
0.0167308,0.0100305,0.0246719,52.4345
0.017035,0.0100136,0.0246158,52.3488
0.0173188,0.0100148,0.0246209,52.316
0.0176194,0.0100219,0.0246465,52.2895
0.0179247,0.0100164,0.0246271,52.2333
0.0181901,0.0100157,0.0246241,52.1893
0.0184864,0.010018,0.024633,52.1508
0.0187486,0.0100192,0.0246371,52.1125
0.0190589,0.010021,0.0246433,52.0679
0.01936,0.0100171,0.0246297,52.0088
0.019654,0.0100199,0.0246397,51.9629
0.0199477,0.0100176,0.0246314,51.9113
0.020247,0.0100214,0.0246448,51.8678
0.020546,0.0100178,0.0246321,51.8082
0.0208001,0.0100155,0.0246234,51.7586
0.0210982,0.0100199,0.0246395,51.7171
0.0213623,0.0100088,0.0245933,51.6453
0.021647,0.0100215,0.024645,51.6264
0.0219659,0.010019,0.0246366,51.5722
0.0222324,0.0100188,0.0246357,51.5194
0.0225236,0.010016,0.0246256,51.4669
0.0227871,0.010013,0.0246134,51.4015
0.0230792,0.0100239,0.0246527,51.3794
0.0233767,0.0100174,0.0246306,51.3054
0.0236418,0.010025,0.0246561,51.2796
0.0239689,0.0100235,0.0246515,51.2156
0.0242759,0.0100202,0.0246408,51.1462
0.0245322,0.0100162,0.0246263,51.0886
0.0248352,0.0100202,0.0246406,51.035
0.0251333,0.0100168,0.0246285,50.9698
0.0254256,0.0100192,0.0246373,50.9024
0.025711,0.0100168,0.0246286,50.8282
0.0259971,0.0100197,0.0246388,50.7608
0.0263041,0.0100196,0.0246387,50.6729
0.0265678,0.0100182,0.0246337,50.5885
0.0268726,0.0100175,0.024631,50.4794
0.0271648,0.0100135,0.0246153,50.3577
0.0274389,0.0100126,0.0246116,50.2354
0.0277081,0.0100171,0.0246297,50.1125
0.0280029,0.0100201,0.0246402,49.9595
0.0283071,0.010017,0.0246291,49.7757
0.0285949,0.0100204,0.0246413,49.6001
0.0288913,0.0100182,0.0246337,49.4072
0.0291944,0.0100212,0.0246441,49.2294
0.0295182,0.0100272,0.0246627,49.068
0.0298398,0.0100113,0.0246059,48.9346
0.0298091,0.0100488,0.0247155,48.9806
0.0297069,0.0101539,0.0248609,49.0599
0.0295275,0.0102947,0.0249559,49.1565
0.0294297,0.0103813,0.0249857,49.2123
0.0292498,0.0103528,0.0249778,49.3029
0.0288629,0.0103369,0.0249727,49.5413
0.0284674,0.010335,0.024972,49.797
0.0280714,0.0103387,0.0249733,50.0411
0.027669,0.0103318,0.0249709,50.2549
0.0272759,0.0103468,0.024976,50.4498
0.0268854,0.0103341,0.0249717,50.5992
0.0264807,0.0103359,0.0249723,50.7371
0.0260865,0.0103399,0.0249737,50.8454
0.0256933,0.0103342,0.0249717,50.9505
0.0252988,0.0103342,0.0249717,51.0416
0.0249022,0.0103382,0.0249731,51.124
0.0244976,0.0103306,0.0249704,51.2102
0.0241026,0.0103422,0.0249744,51.2873
0.0237142,0.0103223,0.0249674,51.3696
0.0233236,0.0103296,0.0249701,51.4438
0.0229277,0.010316,0.0249649,51.5165
0.0225229,0.0103282,0.0249696,51.5837
0.0221242,0.0103379,0.024973,51.6406
0.0217341,0.0103437,0.0249749,51.7143
0.0213448,0.0103509,0.0249773,51.7777
0.0209469,0.0103329,0.0249713,51.8458
0.0205425,0.010337,0.0249727,51.909
0.020144,0.0103355,0.0249722,51.979
0.0197476,0.0103391,0.0249734,52.0517
0.0193544,0.0103348,0.0249719,52.1128
0.0189656,0.0103425,0.0249746,52.1724
0.0185746,0.0103355,0.0249722,52.2365
0.0181633,0.0103235,0.0249678,52.3115
0.0177594,0.0103406,0.0249739,52.3587
0.0173786,0.0103514,0.0249774,52.4199
0.0169968,0.0103374,0.0249728,52.4618
0.0165929,0.0103257,0.0249686,52.5236
0.0161861,0.0103363,0.0249725,52.5718
0.0158019,0.0103514,0.0249774,52.6053
0.015413,0.0103348,0.0249719,52.6463
0.0150075,0.0103368,0.0249726,52.6853
0.0146139,0.0103496,0.0249768,52.7107
0.0142254,0.0103368,0.0249726,52.7412
0.0138191,0.0103316,0.0249708,52.7563
0.0134158,0.0103349,0.024972,52.7688
0.0130254,0.010342,0.0249744,52.7756
0.0126349,0.0103346,0.0249719,52.7782
0.0122388,0.0103336,0.0249715,52.7604
0.0118381,0.0103313,0.0249707,52.734
0.0114353,0.0103322,0.024971,52.7169
0.0110418,0.0103413,0.0249741,52.6694
0.0106528,0.0103353,0.0249721,52.6273
0.0102591,0.0103402,0.0249738,52.579
0.00986634,0.0103371,0.0249727,52.5265
0.00946746,0.0103342,0.0249717,52.4664
0.00906392,0.010333,0.0249713,52.3781
0.00866566,0.0103349,0.024972,52.2894
0.00827089,0.0103403,0.0249738,52.1981
0.00787426,0.0103347,0.0249719,52.0996
0.00747299,0.0103349,0.024972,51.9961
0.00707888,0.0103398,0.0249736,51.8902
0.0066925,0.0103431,0.0249748,51.7781
0.00630633,0.0103394,0.0249735,51.6573
0.00591716,0.0103418,0.0249743,51.5369
0.00552699,0.0103382,0.0249731,51.4098
0.00512732,0.0103304,0.0249704,51.2739
0.00471606,0.0103323,0.024971,51.1439
0.00431666,0.0103348,0.0249719,51.0073
0.00392269,0.0103403,0.0249738,50.8642
0.00352863,0.0103366,0.0249725,50.7203
0.00312386,0.0103349,0.0249719,50.556
0.00273572,0.0103475,0.0249762,50.4044
0.00235332,0.0103365,0.0249725,50.2393
0.00193671,0.0102796,0.0249488,50.0585
0.00153405,0.0103351,0.024972,49.8872
0.00115178,0.0103427,0.0249746,49.724
0.000762575,0.0103403,0.0249738,49.5748
0.000469506,0.0102718,0.0249449,49.4705
0.000268913,0.0101209,0.024826,49.3804
0.000363778,0.010014,0.0246174,49.333
0.000659807,0.010019,0.0246367,49.4204
0.000950089,0.0100181,0.0246332,49.519
0.00125442,0.0100214,0.0246446,49.6457
0.00154679,0.0100189,0.0246362,49.7655
0.00184665,0.0100247,0.0246553,49.9061
0.00214432,0.010017,0.0246292,50.0225
0.00243774,0.010019,0.0246367,50.1475
0.00269557,0.0100203,0.0246409,50.2615
0.0029709,0.0100202,0.0246406,50.375
0.00327802,0.0100179,0.0246324,50.492
0.00356613,0.0100126,0.0246115,50.5916
0.00384776,0.010021,0.0246434,50.7143
0.00414562,0.0100168,0.0246285,50.8179
0.00442967,0.0100192,0.0246372,50.9259
0.00472287,0.0100171,0.0246295,51.0173
0.00500838,0.0100162,0.0246261,51.1123
0.00530362,0.0100199,0.0246398,51.2196
0.00559802,0.0100127,0.0246119,51.2987
0.00587943,0.0100213,0.0246444,51.4074
0.00619453,0.0100199,0.0246398,51.5038
0.00646198,0.0100198,0.0246393,51.5932
0.00677868,0.0100209,0.0246432,51.6846
0.00708046,0.0100194,0.024638,51.7702
0.00734513,0.0100191,0.0246368,51.8425
0.00761882,0.0100122,0.0246097,51.8995
0.00789427,0.0100131,0.0246135,51.9752
0.00818374,0.0100211,0.0246437,52.0658
0.00848455,0.0100174,0.0246308,52.1293
0.00876592,0.0100191,0.0246368,52.2027
0.00905769,0.0100172,0.02463,52.2571
0.00934947,0.0100173,0.0246305,52.3169
0.00960873,0.0100191,0.0246369,52.3665
0.00990525,0.0100128,0.0246122,52.399
0.0101835,0.0100206,0.024642,52.4684
0.0104889,0.0100171,0.0246296,52.4958
0.0107845,0.0100199,0.0246396,52.5383
0.0110861,0.0100194,0.0246381,52.5731
0.0113774,0.010017,0.0246292,52.59
0.0116667,0.0100167,0.0246281,52.6125
0.0119427,0.0100178,0.0246322,52.6327
0.0122234,0.0100174,0.0246309,52.6538
0.0125237,0.0100198,0.0246393,52.6656
0.0128172,0.0100165,0.0246275,52.6653
0.0131103,0.0100215,0.024645,52.6802
0.0134125,0.0100177,0.0246318,52.6669
0.0136937,0.0100183,0.0246339,52.6593
0.0139853,0.0100174,0.0246309,52.6513
0.0142684,0.0100134,0.024615,52.6269
0.0145529,0.010015,0.0246216,52.6089
0.0148629,0.0100205,0.0246417,52.603
0.0151396,0.01002,0.0246402,52.5795
0.0154453,0.0100129,0.0246128,52.5344
0.0157141,0.0100133,0.0246148,52.5102
0.0160137,0.0100221,0.0246469,52.4955
0.0163086,0.0100169,0.0246288,52.4495
0.0165916,0.0100135,0.0246154,52.4065
0.016902,0.0100205,0.0246417,52.3883
0.0171761,0.0100209,0.0246432,52.3559
0.017459,0.0100232,0.0246505,52.3146
0.0177747,0.0100198,0.0246393,52.2668
0.0180602,0.0100152,0.0246224,52.2081
0.01834,0.0100163,0.0246266,52.1696
0.0186234,0.0100123,0.0246103,52.114
0.0189018,0.0100211,0.0246437,52.0909
0.0192094,0.0100196,0.0246385,52.0468
0.0195015,0.0100173,0.0246305,51.989
0.0198041,0.0100196,0.0246388,51.9389
0.0200982,0.0100179,0.0246327,51.886
0.0204014,0.0100205,0.0246416,51.8445
0.0206657,0.0100114,0.024606,51.7698
0.0209444,0.0100173,0.0246304,51.7435
0.0212464,0.0100153,0.0246226,51.6808
0.0214975,0.0100171,0.0246295,51.6481
0.0218084,0.0100215,0.0246451,51.5994
0.0220936,0.0100126,0.0246113,51.5296
0.0223773,0.0100187,0.0246356,51.498
0.0226609,0.0100145,0.0246197,51.4313
0.0229201,0.0100357,0.0246855,51.4299
0.0232271,0.0100186,0.0246353,51.3362
0.0235087,0.010012,0.0246088,51.2667
0.0237935,0.0100395,0.0246948,51.2766
0.0241242,0.0100213,0.0246444,51.1776
0.0244027,0.0100127,0.0246118,51.105
0.0246856,0.0100178,0.0246321,51.0648
0.0249867,0.0100197,0.0246389,51.0048
0.0252772,0.0100171,0.0246295,50.9329
0.025567,0.0100189,0.0246361,50.8694
0.0258509,0.0100168,0.0246286,50.793
0.026152,0.0100209,0.0246431,50.7226
0.0264399,0.0100124,0.0246108,50.6155
0.0267231,0.0100173,0.0246305,50.5322
0.0270245,0.0100199,0.0246398,50.4284
0.027299,0.0100198,0.0246393,50.3147
0.0275625,0.0100187,0.0246354,50.1923
0.0278596,0.0100173,0.0246304,50.0334
0.0281568,0.0100199,0.0246397,49.8717
0.0284492,0.0100173,0.0246303,49.6893
0.0287426,0.0100214,0.0246448,49.5102
0.0290424,0.0100182,0.0246337,49.3167
0.0293458,0.0100225,0.0246482,49.1448
0.029675,0.010015,0.0246216,48.9869
0.029786,0.0101041,0.0248054,49.0156
0.0296248,0.0102195,0.0249139,49.1031
0.0286653,0.0103402,0.0249738,49.6732
0.0290576,0.0103396,0.0249736,49.4177
0.0282706,0.0103346,0.0249718,49.9172
0.0278706,0.0103338,0.0249716,50.15
0.0274682,0.010337,0.0249727,50.357
0.0270814,0.0103475,0.0249762,50.5227
0.0266832,0.0103313,0.0249707,50.6657
0.0262831,0.010339,0.0249734,50.7943
0.025889,0.0103345,0.0249718,50.901
0.0254962,0.0103385,0.0249732,50.9974
0.0251023,0.0103341,0.0249717,51.0847
0.0246999,0.0103327,0.0249712,51.1682
0.024298,0.0103378,0.0249729,51.2477
0.0239078,0.0103363,0.0249724,51.3166
0.0235223,0.0103215,0.0249671,51.4002
0.0231235,0.0103217,0.0249671,51.4711
0.0227256,0.01032,0.0249665,51.5336
0.0223213,0.0103361,0.0249724,51.6041
0.0219291,0.0103403,0.0249738,51.6741
0.0215409,0.0103487,0.0249766,51.7356
0.0211473,0.0103449,0.0249753,51.8043
0.0207441,0.0103302,0.0249703,51.8761
0.0203437,0.0103399,0.0249737,51.9402
0.0199458,0.0103348,0.0249719,52.0099
0.0195498,0.0103347,0.0249719,52.0816
0.019159,0.0103414,0.0249742,52.1425
0.0187714,0.0103396,0.0249736,52.2108
0.0183714,0.0103283,0.0249696,52.2662
0.0179583,0.0103305,0.0249704,52.3328
0.0175662,0.0103447,0.0249753,52.383
0.0171874,0.0103483,0.0249764,52.4377
0.0167957,0.0103272,0.0249692,52.5078
0.0163861,0.0103296,0.0249701,52.5508
0.0159941,0.0103524,0.0249777,52.5849
0.0156117,0.010338,0.024973,52.635
0.0152101,0.0103354,0.0249721,52.6696
0.0148078,0.0103404,0.0249738,52.7081
0.0144188,0.010347,0.024976,52.7277
0.014023,0.010331,0.0249706,52.7588
0.0136145,0.0103327,0.0249712,52.7735
0.0132193,0.0103421,0.0249744,52.7693
0.0128301,0.0103354,0.0249721,52.7758
0.0124371,0.0103387,0.0249733,52.7629
0.0120406,0.0103319,0.0249709,52.7482
0.011638,0.0103312,0.0249707,52.7181
0.0112376,0.0103343,0.0249718,52.6939
0.0108483,0.0103416,0.0249742,52.6507
0.0104567,0.010335,0.024972,52.6067
0.0100627,0.0103395,0.0249735,52.5515
0.00966764,0.0103355,0.0249722,52.4891
0.009265,0.0103305,0.0249704,52.4222
0.0088642,0.0103388,0.0249733,52.3331
0.00846889,0.0103348,0.0249719,52.2454
0.00807309,0.0103391,0.0249734,52.1464
0.00767382,0.0103333,0.0249714,52.0512
0.0072742,0.010337,0.0249727,51.9419
0.00688514,0.010343,0.0249747,51.8321
0.00649945,0.0103409,0.024974,51.7191
0.00611225,0.0103409,0.024974,51.596
0.00572212,0.0103399,0.0249737,51.4717
0.00532978,0.0103373,0.0249728,51.3491
0.00492132,0.0103253,0.0249685,51.2065
0.00451527,0.0103388,0.0249733,51.0751
0.00412026,0.0103349,0.0249719,50.9359
0.00372629,0.0103394,0.0249735,50.7916
0.00332612,0.0103322,0.024971,50.6372
0.00292881,0.010348,0.0249763,50.4832
0.00254741,0.0103386,0.0249732,50.326
0.00215373,0.0103261,0.0249688,50.1558
0.00173007,0.0103111,0.0249629,49.9797
0.00134285,0.0103426,0.0249746,49.8043
0.000957397,0.0103368,0.0249726,49.6464
0.000583995,0.0100794,0.0247703,49.4401
0.000874328,0.010067,0.02475,49.5315
0.00686569,0.010091,0.0247876,51.7758
0.00116909,0.0100908,0.0247873,49.6625
0.000735785,0.0100849,0.0247788,49.4914
0.00148312,0.0100865,0.024781,49.7937
0.00101159,0.0100857,0.0247799,49.5946
0.00177329,0.0101249,0.0248306,49.9406
0.00132889,0.0100905,0.024787,49.7285
0.00207577,0.0100686,0.0247528,50.0409
0.00238071,0.0100849,0.0247788,50.1903
0.00257292,0.0100738,0.0247615,50.2625
0.00282684,0.0100877,0.0247828,50.3763
0.00304729,0.0100857,0.0247799,50.4635
0.00335929,0.0100829,0.0247757,50.5855
0.00355385,0.0100741,0.024762,50.6538
0.00374335,0.0100875,0.0247826,50.7369
0.00407895,0.0100842,0.0247777,50.8585
0.00435338,0.0100841,0.0247776,50.9566
0.00466333,0.0100841,0.0247775,51.0632
0.00493447,0.0100773,0.0247671,51.1527
0.00521139,0.0100831,0.0247761,51.2453
0.00557831,0.0100746,0.0247627,51.366
0.00576731,0.0100878,0.024783,51.4335
0.00612773,0.0100886,0.0247842,51.5534
0.00632562,0.0100755,0.0247642,51.6071
0.00722832,0.0100739,0.0247616,51.8751
0.00669415,0.0100914,0.0247882,51.7291
0.00703987,0.0100873,0.0247822,51.8297
0.0126031,0.0100836,0.0247768,52.7406
0.00743683,0.0100838,0.0247771,51.9403
0.00764123,0.0100724,0.0247592,51.9819
0.00787864,0.0100735,0.024761,52.0479
0.00807868,0.0100882,0.0247836,52.1098
0.00841736,0.0100846,0.0247783,52.1858
0.00869266,0.0100841,0.0247775,52.2494
0.00900487,0.0100841,0.0247776,52.3275
0.00929245,0.0100799,0.0247711,52.3737
0.00947719,0.0100722,0.0247588,52.4046
0.00968168,0.0100843,0.0247778,52.453
0.0098898,0.0100748,0.0247631,52.4759
0.0100818,0.0100877,0.0247829,52.5209
0.0104204,0.0100843,0.0247778,52.5688
0.0107001,0.0100845,0.0247781,52.5929
0.0108575,0.0100896,0.0247856,52.625
0.0111736,0.0100842,0.0247777,52.6467
0.0114475,0.0100824,0.024775,52.674
0.0117355,0.0100643,0.0247453,52.679
0.0120173,0.0100817,0.024774,52.7148
0.0128773,0.0100841,0.0247775,52.75
0.0124452,0.0100879,0.0247831,52.7418
0.0127417,0.0100652,0.0247469,52.7235
0.0178682,0.0100824,0.024775,52.3155
0.0131952,0.0100914,0.0247882,52.7532
0.0133534,0.0100857,0.0247799,52.7381
0.0136269,0.0100829,0.0247757,52.739
0.01392,0.0100668,0.0247496,52.7144
0.0142701,0.0100762,0.0247654,52.7037
0.0145365,0.0100901,0.0247863,52.7079
0.0147847,0.0100899,0.024786,52.6841
0.0150001,0.010076,0.0247649,52.6574
0.0152187,0.0100855,0.0247797,52.6387
0.0154419,0.0100747,0.0247629,52.6179
0.0156827,0.010077,0.0247666,52.596
0.0159063,0.0101024,0.0248032,52.5883
0.016246,0.010066,0.0247483,52.5206
0.0165657,0.0100731,0.0247604,52.5117
0.016856,0.0100858,0.02478,52.4654
0.0170428,0.0100768,0.0247663,52.4281
0.0172999,0.0100903,0.0247867,52.4086
0.0181364,0.0100746,0.0247627,52.2691
0.0177068,0.01009,0.0247862,52.3431
0.0180013,0.0100617,0.0247406,52.2794
0.0198883,0.010085,0.0247789,52.0018
0.0184202,0.0100799,0.0247711,52.2275
0.0186098,0.0100729,0.02476,52.1937
0.0187968,0.0100875,0.0247826,52.1807
0.0191384,0.0100897,0.0247858,52.1191
0.0194346,0.0100652,0.0247469,52.0582
